0:45:25.087423,8,3,43
0:45:25.095360,9,3,41
0:45:25.103418,8,4,42
0:45:25.111355,8,3,42
0:45:25.119413,7,3,41
0:45:25.127472,7,3,42
0:45:25.135530,7,4,42
0:45:25.143467,8,3,42
0:45:25.151525,8,2,42
0:45:25.159462,7,4,41
0:45:25.167521,7,3,41
0:45:25.175579,7,2,41
0:45:25.183516,7,3,42
0:45:25.191576,8,3,40
0:45:25.199512,7,3,43
0:45:25.207571,7,3,40
0:45:25.215630,8,4,41
0:45:25.223566,8,3,40
0:45:25.231625,8,3,41
0:45:25.239683,7,3,42
0:45:25.247620,8,3,40
0:45:25.255678,8,3,44
0:45:25.263737,7,3,41
0:45:25.271673,8,3,42
0:45:25.279732,7,4,42
0:45:25.287790,7,4,41
0:45:25.295727,8,2,41
0:45:25.303785,10,3,41
0:45:25.311722,8,5,42
0:45:25.319780,7,3,41
0:45:25.327839,7,3,41
0:45:25.335775,7,3,42
0:45:25.343834,7,3,41
0:45:25.351892,7,3,41
0:45:25.359829,9,3,41
0:45:25.367887,7,3,41
0:45:25.375946,8,4,43
0:45:25.383883,9,3,41
0:45:25.391941,8,4,41
0:45:25.399878,7,3,41
0:45:25.407936,9,4,40
0:45:25.415995,7,4,42
0:45:25.423931,7,3,41
0:45:25.431990,6,3,42
0:45:25.440048,8,3,41
0:45:25.447985,8,4,43
0:45:25.456043,7,3,41
0:45:25.463980,7,3,42
0:45:25.472038,8,3,42
0:45:25.480097,8,3,41
0:45:25.488033,6,3,42
0:45:25.496094,7,3,41
0:45:25.504152,8,3,41
0:45:25.512089,7,3,42
0:45:25.520147,7,3,41
0:45:25.528084,6,4,41
0:45:25.536142,8,2,42
0:45:25.544201,8,4,41
0:45:25.552137,8,3,41
0:45:25.560196,8,3,41
0:45:25.568254,9,3,43
0:45:25.576191,8,3,41
0:45:25.584249,7,3,42
0:45:25.592186,8,3,41
0:45:25.600245,8,4,41
0:45:25.608303,9,3,41
0:45:25.616240,8,3,41
0:45:25.624298,9,3,42
0:45:25.632357,8,4,41
0:45:25.640293,9,4,41
0:45:25.648352,8,2,41
0:45:25.656288,8,3,42
0:45:25.664347,9,3,40
0:45:25.672405,8,3,40
0:45:25.680342,8,3,40
0:45:25.688400,8,3,42
0:45:25.696459,9,4,43
0:45:25.704395,9,2,42
0:45:25.712454,7,4,42
0:45:25.720390,9,3,42
0:45:25.728449,7,3,41
0:45:25.736507,8,3,42
0:45:25.744444,8,3,42
0:45:25.752502,8,2,42
0:45:25.760561,8,2,43
0:45:25.768497,9,2,41
0:45:25.776556,8,2,42
0:45:25.784615,7,4,41
0:45:25.792551,8,3,42
0:45:25.800610,7,3,41
0:45:25.808548,8,2,40
0:45:25.816607,7,3,42
0:45:25.824421,8,2,42
0:45:25.832602,7,3,41
0:45:25.840660,6,3,41
0:45:25.848719,7,4,41
0:45:25.856655,7,4,41
0:45:25.864714,7,4,41
0:45:25.872650,7,3,42
0:45:25.880709,8,3,41
0:45:25.888767,8,4,40
0:45:25.896704,7,3,41
0:45:25.904762,8,3,41
0:45:25.912821,7,3,41
0:45:25.920757,6,5,42
0:45:25.928816,7,4,40
0:45:25.936752,8,4,42
0:45:25.944811,8,3,42
0:45:25.952869,8,2,41
0:45:25.960806,7,3,42
0:45:25.968864,8,2,39
0:45:25.976923,7,3,41
0:45:25.984859,7,3,41
0:45:25.992918,8,3,42
0:45:26.000732,8,3,40
0:45:26.008669,8,3,41
0:45:26.016727,7,3,42
0:45:26.024664,7,3,42
0:45:26.032722,8,4,41
0:45:26.040781,7,3,43
0:45:26.048717,8,3,41
0:45:26.056776,8,3,41
0:45:26.064835,9,4,42
0:45:26.072771,7,4,42
0:45:26.080830,8,3,40
0:45:26.088766,8,3,41
0:45:26.096825,8,4,41
0:45:26.104883,8,3,42
0:45:26.112820,8,4,41
0:45:26.120878,8,3,43
0:45:26.128939,7,3,43
0:45:26.136875,9,3,42
0:45:26.144934,8,3,42
0:45:26.152992,7,3,42
0:45:26.160929,8,3,41
0:45:26.168987,7,3,40
0:45:26.176924,7,3,41
0:45:26.184982,8,3,41
0:45:26.193041,8,3,41
0:45:26.200977,7,3,42
0:45:26.209036,8,3,42
0:45:26.217094,8,3,41
0:45:26.225031,8,3,42
0:45:26.233089,7,3,40
0:45:26.241026,6,4,40
0:45:26.249084,8,4,42
0:45:26.257143,8,4,40
0:45:26.265079,7,3,41
0:45:26.273138,9,2,42
0:45:26.281197,7,4,42
0:45:26.289133,8,3,42
0:45:26.297192,7,3,42
0:45:26.305128,7,4,41
0:45:26.313187,6,3,41
0:45:26.321245,8,3,42
0:45:26.329182,9,3,42
0:45:26.337240,9,2,43
0:45:26.345299,7,2,40
0:45:26.353235,6,4,42
0:45:26.361294,8,3,41
0:45:26.369352,9,3,42
0:45:26.377289,8,2,39
0:45:26.385347,8,2,41
0:45:26.393284,7,3,42
0:45:26.401342,7,4,42
0:45:26.409401,7,2,42
0:45:26.417337,8,3,40
0:45:26.425396,9,4,43
0:45:26.433455,7,2,41
0:45:26.441391,7,3,41
0:45:26.449451,8,3,41
0:45:26.457510,8,3,42
0:45:26.465446,7,4,42
0:45:26.473505,6,4,42
0:45:26.481441,8,3,42
0:45:26.489500,9,2,42
0:45:26.497559,9,3,41
0:45:26.505495,8,4,42
0:45:26.513554,8,4,40
0:45:26.521612,7,3,41
0:45:26.529549,8,3,42
0:45:26.537607,8,3,43
0:45:26.545544,8,2,42
0:45:26.553602,9,3,42
0:45:26.561661,8,3,41
0:45:26.569597,8,2,40
0:45:26.577656,7,3,42
0:45:26.585714,6,3,41
0:45:26.593651,8,4,43
0:45:26.601709,8,4,42
0:45:26.609646,9,2,43
0:45:26.617704,9,3,41
0:45:26.625763,9,2,41
0:45:26.633699,7,2,41
0:45:26.641758,9,3,41
0:45:26.649817,7,3,42
0:45:26.657753,8,2,42
0:45:26.665812,8,3,42
0:45:26.673748,8,3,41
0:45:26.681807,7,4,41
0:45:26.689865,6,4,41
0:45:26.697802,8,4,41
0:45:26.705860,8,3,41
0:45:26.713797,8,3,42
0:45:26.721855,8,3,43
0:45:26.729914,7,4,40
0:45:26.737850,8,4,42
0:45:26.745909,8,3,41
0:45:26.753967,8,3,41
0:45:26.761906,8,2,43
0:45:26.769964,8,3,41
0:45:26.778023,7,4,41
0:45:26.785959,7,4,41
0:45:26.794018,8,2,40
0:45:26.802076,8,3,42
0:45:26.810013,9,2,40
0:45:26.818071,8,3,41
0:45:26.826008,8,4,41
0:45:26.834066,8,3,40
0:45:26.842125,7,4,41
0:45:26.850061,8,3,43
0:45:26.858120,9,2,41
0:45:26.866179,8,4,42
0:45:26.874115,8,3,41
0:45:26.882174,8,4,41
0:45:26.890110,8,3,42
0:45:26.898169,7,3,42
0:45:26.906227,9,3,40
0:45:26.914164,7,3,41
0:45:26.922222,7,4,42
0:45:26.930281,8,3,41
0:45:26.938217,8,3,43
0:45:26.946276,7,5,42
0:45:26.954212,6,2,40
0:45:26.962271,8,2,40
0:45:26.970329,8,3,41
0:45:26.978266,8,3,41
0:45:26.986324,8,3,42
0:45:26.994383,9,3,41
0:45:27.002075,8,3,41
0:45:27.010134,7,4,42
0:45:27.018070,8,4,41
0:45:27.026129,8,4,42
0:45:27.034187,7,3,41
0:45:27.042124,7,4,40
0:45:27.050182,8,4,41
0:45:27.058241,9,3,41
0:45:27.066177,7,3,41
0:45:27.074238,7,4,42
0:45:27.082174,8,3,41
0:45:27.090233,8,3,41
0:45:27.098291,7,2,41
0:45:27.106228,8,2,42
0:45:27.114286,7,3,43
0:45:27.122345,8,2,42
0:45:27.130281,8,3,42
0:45:27.138340,8,2,41
0:45:27.146276,8,3,41
0:45:27.154335,8,4,42
0:45:27.162394,8,3,42
0:45:27.170330,8,3,41
0:45:27.178389,8,2,41
0:45:27.186447,8,3,41
0:45:27.194384,7,3,42
0:45:27.202442,7,4,41
0:45:27.210379,7,4,42
0:45:27.218437,7,3,41
0:45:27.226496,8,3,41
0:45:27.234432,6,2,42
0:45:27.242491,8,3,43
0:45:27.250549,8,4,42
0:45:27.258486,7,4,40
0:45:27.266544,8,3,41
0:45:27.274603,8,3,41
0:45:27.282539,8,3,43
0:45:27.290598,7,3,41
0:45:27.298534,8,3,40
0:45:27.306593,8,3,41
0:45:27.314651,7,3,41
0:45:27.322588,7,4,41
0:45:27.330647,7,4,43
0:45:27.338705,8,4,43
0:45:27.346642,7,4,41
0:45:27.354700,8,3,42
0:45:27.362637,8,3,40
0:45:27.370695,9,3,41
0:45:27.378754,8,2,42
0:45:27.386692,9,4,41
0:45:27.394751,7,3,41
0:45:27.402809,7,3,41
0:45:27.410746,7,3,42
0:45:27.418804,8,3,41
0:45:27.426863,7,2,41
0:45:27.434799,8,4,41
0:45:27.442858,7,3,42
0:45:27.450794,8,3,42
0:45:27.458853,8,3,42
0:45:27.466911,7,4,41
0:45:27.474848,7,3,42
0:45:27.482906,9,3,42
0:45:27.490965,7,4,42
0:45:27.498901,7,3,42
0:45:27.506960,7,3,41
0:45:27.514896,8,2,40
0:45:27.522955,7,3,43
0:45:27.531013,7,4,40
0:45:27.538950,8,4,40
0:45:27.547009,7,3,42
0:45:27.555067,8,4,42
0:45:27.563004,8,3,41
0:45:27.571062,6,3,42
0:45:27.578999,7,3,42
0:45:27.587057,7,3,42
0:45:27.595116,8,4,41
0:45:27.603052,8,4,41
0:45:27.611111,8,4,41
0:45:27.619169,7,3,42
0:45:27.627106,7,4,42
0:45:27.635164,8,3,41
0:45:27.643101,8,3,42
0:45:27.651159,7,3,40
0:45:27.659218,8,3,43
0:45:27.667154,7,3,42
0:45:27.675213,8,4,42
0:45:27.683271,8,4,41
0:45:27.691208,7,4,41
0:45:27.699268,8,4,43
0:45:27.707327,9,3,42
0:45:27.715263,8,2,42
0:45:27.723322,8,3,42
0:45:27.731258,8,4,42
0:45:27.739317,6,3,41
0:45:27.747375,7,4,41
0:45:27.755312,8,2,42
0:45:27.763371,8,3,40
0:45:27.771429,8,5,40
0:45:27.779366,8,3,42
0:45:27.787424,8,3,42
0:45:27.795361,8,3,41
0:45:27.803419,7,3,42
0:45:27.811478,8,3,41
0:45:27.819414,9,3,42
0:45:27.827473,8,2,42
0:45:27.835531,9,4,42
0:45:27.843468,7,4,40
0:45:27.851526,6,4,42
0:45:27.859585,8,4,42
0:45:27.867521,8,3,42
0:45:27.875580,8,4,43
0:45:27.883516,8,4,42
0:45:27.891575,9,3,41
0:45:27.899633,7,4,40
0:45:27.907570,8,3,40
0:45:27.915628,8,2,41
0:45:27.923687,8,2,41
0:45:27.931623,8,3,41
0:45:27.939682,7,3,42
0:45:27.947618,7,3,43
0:45:27.955677,7,4,41
0:45:27.963736,7,4,41
0:45:27.971672,8,4,41
0:45:27.979731,8,3,42
0:45:27.987789,7,4,39
0:45:27.995726,7,3,40
0:45:28.003540,7,3,42
0:45:28.011599,8,3,42
0:45:28.019537,8,2,43
0:45:28.027596,8,3,41
0:45:28.035532,7,4,41
0:45:28.043591,8,3,41
0:45:28.051649,8,5,42
0:45:28.059586,7,3,41
0:45:28.067644,8,4,41
0:45:28.075703,9,3,41
0:45:28.083639,7,3,40
0:45:28.091698,8,3,42
0:45:28.099634,8,3,42
0:45:28.107693,7,4,41
0:45:28.115751,9,3,41
0:45:28.123688,8,2,42
0:45:28.131746,6,3,41
0:45:28.139805,8,3,43
0:45:28.147741,9,3,42
0:45:28.155800,9,3,42
0:45:28.163858,7,3,43
0:45:28.171795,7,2,40
0:45:28.179853,7,4,41
0:45:28.187790,8,3,41
0:45:28.195848,8,3,42
0:45:28.203907,8,4,41
0:45:28.211843,8,4,42
0:45:28.219902,9,3,41
0:45:28.227961,8,3,42
0:45:28.235897,7,3,42
0:45:28.243956,8,3,42
0:45:28.252014,8,3,41
0:45:28.259951,9,4,42
0:45:28.268009,7,4,42
0:45:28.275946,9,2,42
0:45:28.284004,8,3,42
0:45:28.292063,7,3,42
0:45:28.299999,8,3,42
0:45:28.308058,8,3,42
0:45:28.316116,7,4,42
0:45:28.324053,6,4,42
0:45:28.332113,8,3,42
0:45:28.340050,8,4,42
0:45:28.348108,8,3,43
0:45:28.356045,7,2,43
0:45:28.364103,9,3,41
0:45:28.372162,7,3,41
0:45:28.380220,7,3,41
0:45:28.388157,7,5,41
0:45:28.396215,7,3,40
0:45:28.404152,8,2,41
0:45:28.412210,7,3,42
0:45:28.420269,8,2,40
0:45:28.428205,7,3,41
0:45:28.436264,7,3,43
0:45:28.444323,7,3,42
0:45:28.452259,8,4,41
0:45:28.460318,7,3,42
0:45:28.468254,8,2,40
0:45:28.476313,9,2,40
0:45:28.484371,8,4,42
0:45:28.492430,7,4,41
0:45:28.500366,7,4,42
0:45:28.508425,7,3,41
0:45:28.516361,8,3,42
0:45:28.524420,6,3,41
0:45:28.532478,7,3,41
0:45:28.540415,7,3,42
0:45:28.548473,7,2,41
0:45:28.556410,9,3,41
0:45:28.564468,7,2,41
0:45:28.572527,7,3,41
0:45:28.580463,7,3,41
0:45:28.588522,7,4,42
0:45:28.596581,7,3,41
0:45:28.604517,8,3,42
0:45:28.612576,7,3,43
0:45:28.620512,8,3,40
0:45:28.628571,9,3,41
0:45:28.636385,8,3,41
0:45:28.644566,8,3,42
0:45:28.652626,9,2,42
0:45:28.660685,7,3,42
0:45:28.668621,8,3,42
0:45:28.676680,8,2,42
0:45:28.684616,8,2,41
0:45:28.692675,8,2,42
0:45:28.700733,8,2,42
0:45:28.708670,7,4,41
0:45:28.716728,9,3,41
0:45:28.724787,6,4,42
0:45:28.732723,8,4,42
0:45:28.740782,8,2,41
0:45:28.748840,8,3,42
0:45:28.756777,7,4,41
0:45:28.764835,7,3,41
0:45:28.772772,7,2,41
0:45:28.780830,7,3,41
0:45:28.788767,6,2,41
0:45:28.796825,8,3,42
0:45:28.804884,7,3,40
0:45:28.812698,9,4,43
0:45:28.820879,8,4,41
0:45:28.828938,9,3,41
0:45:28.836874,7,3,43
0:45:28.844933,8,2,41
0:45:28.852991,9,4,42
0:45:28.860928,9,4,42
0:45:28.868986,7,4,41
0:45:28.877045,7,3,40
0:45:28.884981,7,3,41
0:45:28.893040,8,5,42
0:45:28.900976,9,3,40
0:45:28.909035,8,3,41
0:45:28.917093,8,4,42
0:45:28.925030,7,4,41
0:45:28.933088,7,3,41
0:45:28.941147,8,3,42
0:45:28.949083,8,3,42
0:45:28.957142,8,3,41
0:45:28.965080,8,3,40
0:45:28.973139,8,2,42
0:45:28.981197,8,2,42
0:45:28.989134,8,3,41
0:45:28.997192,6,3,42
0:45:29.005007,8,3,43
0:45:29.012943,7,3,41
0:45:29.021002,8,2,41
0:45:29.028938,8,3,41
0:45:29.036997,7,4,41
0:45:29.045055,8,3,41
0:45:29.052992,8,3,42
0:45:29.061050,8,3,40
0:45:29.069109,8,3,40
0:45:29.077045,9,4,41
0:45:29.085104,8,3,42
0:45:29.093163,8,5,43
0:45:29.101099,9,3,43
0:45:29.109158,8,2,42
0:45:29.117094,8,4,40
0:45:29.125153,8,3,41
0:45:29.133211,9,3,43
0:45:29.141148,8,3,41
0:45:29.149206,9,2,43
0:45:29.157265,7,4,42
0:45:29.165201,9,3,42
0:45:29.173260,8,3,41
0:45:29.181196,8,4,42
0:45:29.189255,8,4,40
0:45:29.197313,7,3,41
0:45:29.205250,9,3,40
0:45:29.213308,8,3,41
0:45:29.221367,9,2,42
0:45:29.229303,8,2,42
0:45:29.237362,8,3,39
0:45:29.245298,7,5,43
0:45:29.253357,8,3,41
0:45:29.261415,7,4,41
0:45:29.269352,8,4,40
0:45:29.277412,8,4,42
0:45:29.285471,7,3,41
0:45:29.293407,6,4,42
0:45:29.301466,8,3,40
0:45:29.309525,7,3,41
0:45:29.317461,8,2,43
0:45:29.325520,8,4,41
0:45:29.333578,9,3,41
0:45:29.341515,8,3,41
0:45:29.349573,9,3,42
0:45:29.357510,9,5,42
0:45:29.365568,7,3,41
0:45:29.373627,7,5,41
0:45:29.381563,7,3,42
0:45:29.389622,8,5,41
0:45:29.397680,7,3,41
0:45:29.405617,9,3,41
0:45:29.413675,7,3,41
0:45:29.421612,8,3,41
0:45:29.429670,7,3,42
0:45:29.437729,8,4,40
0:45:29.445665,8,3,41
0:45:29.453724,8,3,43
0:45:29.461782,8,4,42
0:45:29.469719,8,3,42
0:45:29.477777,7,3,41
0:45:29.485714,8,3,42
0:45:29.493773,7,3,43
0:45:29.501831,8,2,40
0:45:29.509768,7,4,41
0:45:29.517826,7,3,41
0:45:29.525885,9,3,41
0:45:29.533821,7,2,41
0:45:29.541880,7,4,42
0:45:29.549816,8,4,43
0:45:29.557875,7,3,41
0:45:29.565933,7,3,43
0:45:29.573870,9,2,42
0:45:29.581928,8,3,41
0:45:29.589989,9,2,41
0:45:29.597925,8,3,41
0:45:29.605984,7,4,40
0:45:29.613920,8,2,41
0:45:29.621979,9,3,41
0:45:29.630037,8,3,41
0:45:29.637974,9,3,39
0:45:29.646032,8,2,41
0:45:29.654091,8,2,41
0:45:29.662027,7,3,41
0:45:29.670086,7,3,43
0:45:29.678144,7,3,41
0:45:29.686081,9,3,40
0:45:29.694139,7,4,41
0:45:29.702076,8,3,41
0:45:29.710135,8,3,42
0:45:29.718193,8,2,42
0:45:29.726130,8,3,42
0:45:29.734188,8,3,40
0:45:29.742247,8,3,42
0:45:29.750183,8,1,41
0:45:29.758242,8,2,42
0:45:29.766300,7,3,42
0:45:29.774237,7,4,41
0:45:29.782295,6,3,43
0:45:29.790232,7,2,41
0:45:29.798290,8,3,42
0:45:29.806349,7,4,42
0:45:29.814285,7,4,42
0:45:29.822710,8,3,42
0:45:29.830647,7,4,41
0:45:29.838705,9,2,42
0:45:29.846642,7,3,41
0:45:29.854700,8,3,41
0:45:29.862759,8,4,41
0:45:29.870695,7,3,43
0:45:29.878754,8,4,41
0:45:29.886692,8,4,43
0:45:29.894751,7,3,43
0:45:29.902687,8,3,42
0:45:29.910746,8,3,42
0:45:29.918682,7,3,42
0:45:29.926741,9,3,42
0:45:29.934677,7,4,41
0:45:29.942736,8,3,42
0:45:29.950672,8,4,41
0:45:29.958731,7,4,42
0:45:29.966667,6,4,39
0:45:29.974726,7,3,43
0:45:29.982784,8,4,43
0:45:29.990721,8,2,41
0:45:29.998779,7,4,43
0:45:30.006472,8,4,41
0:45:30.014530,6,3,42
0:45:30.022467,8,2,41
0:45:30.030525,8,2,42
0:45:30.038462,9,3,40
0:45:30.046520,8,3,41
0:45:30.054457,8,2,42
0:45:30.062515,9,3,40
0:45:30.070452,8,3,42
0:45:30.078510,8,4,41
0:45:30.086447,7,3,41
0:45:30.094505,7,3,40
0:45:30.102564,7,3,42
0:45:30.110500,7,4,41
0:45:30.118559,9,2,41
0:45:30.126617,6,3,41
0:45:30.134554,7,4,41
0:45:30.142612,9,3,43
0:45:30.150671,8,3,41
0:45:30.158607,8,3,43
0:45:30.166666,8,4,41
0:45:30.174725,6,3,40
0:45:30.182661,8,3,41
0:45:30.190720,7,3,40
0:45:30.198656,9,2,40
0:45:30.206715,8,3,42
0:45:30.214773,7,3,42
0:45:30.222712,9,3,41
0:45:30.230770,8,3,41
0:45:30.238829,8,3,41
0:45:30.246765,8,3,40
0:45:30.254824,9,3,40
0:45:30.262760,8,3,40
0:45:30.270819,7,2,42
0:45:30.278877,7,3,40
0:45:30.286814,8,3,41
0:45:30.294872,8,4,40
0:45:30.302931,8,3,40
0:45:30.310867,8,4,42
0:45:30.318926,7,4,43
0:45:30.326862,8,4,42
0:45:30.334921,8,2,43
0:45:30.342979,8,4,40
0:45:30.350916,8,4,41
0:45:30.358974,8,2,41
0:45:30.367033,9,3,43
0:45:30.374969,8,4,43
0:45:30.383028,8,4,41
0:45:30.391087,7,4,42
0:45:30.399023,8,3,41
0:45:30.407082,9,2,40
0:45:30.415018,8,3,42
0:45:30.423077,8,3,40
0:45:30.431135,6,3,41
0:45:30.439072,8,4,42
0:45:30.447130,7,3,42
0:45:30.455189,8,3,41
0:45:30.463125,7,4,41
0:45:30.471184,8,4,42
0:45:30.479242,8,3,41
0:45:30.487179,8,2,41
0:45:30.494261,8,4,41
0:45:30.503174,7,4,41
0:45:30.511232,8,3,41
0:45:30.519291,8,3,41
0:45:30.527229,7,3,42
0:45:30.535288,9,2,42
