0:46:46.314285,10,-30464
0:46:46.314285,13,0
0:46:47.914162,16,-22528
0:46:47.915874,10,-30464
0:46:47.915874,13,0
0:46:52.717216,10,-30464
0:46:52.717216,13,0
0:46:57.518436,16,-22272
0:46:57.520145,10,-30464
0:46:57.520145,13,0
0:47:0.719902,16,-22272
0:47:0.722344,10,-30464
0:47:0.722466,13,0
0:47:5.522833,16,-22272
0:47:5.526129,10,-30464
0:47:5.526129,13,0
0:47:8.725885,16,-22272
0:47:8.728327,10,-30464
0:47:8.728449,13,0
0:47:11.930403,10,-30464
0:47:11.930647,13,0
0:47:13.528815,16,-22272
0:47:15.131136,10,-30720
0:47:15.131258,13,0
0:47:16.731991,10,-30720
0:47:16.731991,13,0
0:47:18.333334,10,-30720
0:47:18.333456,13,0
0:47:19.931746,16,-22272
0:47:21.534065,10,-30720
0:47:21.534187,13,0
0:47:23.132967,16,-22016
0:47:26.334433,16,-22272
0:47:27.936142,16,-22016
0:47:27.937851,10,-30720
0:47:29.536509,16,-22016
0:47:29.540049,10,-30464
0:47:32.739803,16,-21760
0:47:32.742493,13,0
0:47:37.542614,16,-22016
0:47:39.143223,16,-22016
0:47:42.344810,16,-22016
0:47:42.346519,10,-30464
0:47:45.546032,16,-22016
0:47:50.348351,16,-22016
0:47:50.351650,10,-30720
0:47:50.351772,13,0
0:47:51.949207,16,-22272
0:47:51.952503,10,-30720
0:47:51.952625,13,0
0:47:55.151161,16,-22272
0:47:55.155434,10,-30720
0:47:55.155556,13,0
0:47:58.354092,16,-22272
0:47:59.955189,16,-22272
0:47:59.958485,10,-30720
0:47:59.958607,13,0
0:48:1.556532,16,-22272
0:48:3.157143,16,-22272
0:48:4.757998,16,-22272
0:48:9.560195,16,-22272
0:48:9.562881,13,0
0:48:11.160684,16,-22272
0:48:11.163370,10,-30720
0:48:11.163492,13,0
0:48:12.764225,10,-30976
0:48:12.764347,13,0
0:48:15.963126,16,-22272
0:48:17.563736,16,-22272
0:48:17.567156,10,-30976
0:48:17.567156,13,0
0:48:27.171062,16,-22528
0:48:30.375214,10,-31232
0:48:30.375336,13,0
0:48:33.574116,16,-22784
0:48:35.174603,16,-22784
0:48:36.775459,16,-23040
0:48:38.380341,10,-31488
0:48:38.380463,13,0
0:48:43.184250,13,0
0:48:47.987179,10,-31488
0:48:47.987301,13,0
0:48:49.587791,10,-31744
0:48:52.789257,10,-31744
0:48:52.789379,13,0
0:48:54.389866,10,-31744
0:48:54.390110,13,0
0:48:55.990719,10,-31744
0:49:0.792796,10,-31744
0:49:0.793040,13,0
0:49:2.393407,10,-31744
0:49:2.393651,13,0
0:49:5.595726,10,-32000
0:49:5.595849,13,0
0:49:13.601709,10,-32256
0:49:13.601831,13,0
0:49:15.198047,16,-24576
0:49:15.202320,10,-32256
0:49:15.202442,13,0
0:49:16.798901,16,-25088
0:49:20.004396,10,-32768
0:49:20.004641,13,0
0:49:21.601709,16,-25088
0:49:21.605249,10,-32512
0:49:21.605495,13,0
0:49:23.206715,10,-32768
0:49:23.206959,13,0
0:49:24.807570,10,-32768
0:49:26.403908,16,-25600
0:49:26.408180,10,-32768
0:49:26.408302,13,0
0:49:28.004519,16,-25344
0:49:28.009645,10,-32768
0:49:28.009768,13,0
0:49:31.210989,10,-32768
0:49:31.211233,13,0
0:49:32.806839,16,-25600
0:49:34.407448,16,-25856
0:49:37.609768,16,-26112
0:49:39.210377,16,-26112
0:49:42.413429,16,-26368
0:49:44.019169,10,32512
0:49:44.019291,13,0
0:49:50.417828,16,-26112
0:49:50.422222,13,0
0:49:58.421368,16,-25856
0:50:0.021978,16,-26368
0:50:0.028694,10,32000
0:50:0.028816,13,0
0:50:1.630281,10,32000
0:50:1.630525,13,0
0:50:3.230891,10,32000
0:50:3.231136,13,0
0:50:4.825030,16,-25856
0:50:6.433089,10,32000
0:50:6.433333,13,0
0:50:8.027961,16,-26112
0:50:8.033089,10,32256
0:50:8.033212,13,0
0:50:11.234432,10,32000
0:50:11.234676,13,0
0:50:12.831014,16,-25856
0:50:17.639072,10,32256
0:50:19.239683,10,32000
0:50:19.239927,13,0
0:50:20.840538,10,32256
0:50:20.840538,13,0
0:50:25.636631,16,-26112
0:50:27.245543,10,32000
0:50:27.245787,13,0
0:50:28.838949,16,-26368
0:50:28.846397,10,32000
0:50:28.846642,13,0
0:50:30.447863,10,32256
0:50:30.448107,13,0
0:50:32.047741,10,32256
0:50:32.047985,13,0
0:50:35.244080,16,-26368
0:50:35.249207,10,32256
0:50:35.249451,13,0
0:50:36.851036,13,0
0:50:38.445423,16,-26368
0:50:41.652138,10,32000
0:50:41.652382,13,0
0:50:43.253601,10,31744
0:50:43.253845,13,0
0:50:44.848351,16,-26880
0:50:48.049694,16,-26624
0:50:49.650551,16,-26624
0:50:51.251160,16,-26880
0:50:51.259464,10,32000
0:50:51.259830,13,0
0:50:52.852871,16,-26624
0:50:54.453358,16,-26880
0:50:57.656410,16,-27136
0:50:59.257019,16,-26880
0:51:2.465323,10,-31744
0:51:2.465690,13,0
0:51:4.059951,16,-18176
0:51:4.065934,10,-27392
0:51:5.661661,16,-12544
0:51:5.666789,10,-22784
0:51:5.667033,13,0
0:51:8.869108,10,-17664
0:51:8.869353,13,0
0:51:10.462881,16,-10240
0:51:12.071917,10,-17920
0:51:12.072161,13,0
0:51:13.672771,10,-19456
0:51:13.673016,13,0
0:51:15.273993,10,-21504
0:51:15.274481,13,0
0:51:16.865812,16,-19200
0:51:18.466911,16,-22272
0:51:18.475580,10,-26112
0:51:18.475946,13,0
0:51:21.668743,16,-27136
0:51:24.871796,16,-30720
0:51:24.878510,10,31488
0:51:24.878876,13,0
0:51:26.479975,10,30208
0:51:26.480219,13,0
0:51:28.080219,13,0
0:51:29.674603,16,31744
0:51:29.680708,10,27648
0:51:31.281319,10,27136
0:51:31.281563,13,0
0:51:36.077412,16,28672
0:51:39.287300,10,23552
0:51:39.287544,13,0
0:51:40.879730,16,27136
0:51:42.489498,10,22272
0:51:42.489864,13,0
0:51:44.090111,10,22016
0:51:44.090477,13,0
0:51:45.682541,16,25600
0:51:52.087914,16,23552
0:51:52.094627,10,19200
0:51:52.094872,13,0
0:51:53.688522,16,22784
0:51:55.289135,16,22272
0:51:56.897678,10,17920
0:51:56.898045,13,0
0:52:0.091331,16,21504
0:52:1.701465,10,16896
0:52:1.701709,13,0
0:52:8.094872,16,19968
0:52:8.105250,13,0
0:52:9.696703,16,19968
0:52:11.297192,16,19968
0:52:14.507936,10,14592
0:52:14.508303,13,0
0:52:17.709524,10,14336
0:52:17.709768,13,0
0:52:20.904030,16,19456
0:52:20.910868,10,13824
0:52:24.112942,10,13568
0:52:24.113310,13,0
0:52:25.706104,16,18944
0:52:27.315994,10,13312
0:52:27.316360,13,0
0:52:28.916971,10,13056
0:52:28.917215,13,0
0:52:30.518681,13,0
0:52:38.512699,16,17920
0:52:43.317459,16,17664
0:52:44.925762,10,10496
0:52:44.926495,13,0
0:52:46.518681,16,17664
0:52:48.120026,16,17664
0:52:49.728695,10,10496
0:52:49.729183,13,0
0:52:51.320759,16,17920
0:52:52.921612,16,17920
0:52:52.932480,13,0
0:52:54.523075,16,17920
0:52:56.133823,10,9728
0:52:56.134190,13,0
0:52:57.734676,10,9984
0:52:59.324421,16,17920
0:52:59.336021,10,9472
0:53:0.926374,16,17920
0:53:2.526618,16,17920
0:53:4.127350,16,17664
0:53:5.739072,10,9472
0:53:5.739439,13,0
0:53:7.330403,16,17152
0:53:12.141880,10,8960
0:53:12.142246,13,0
0:53:13.742735,10,8704
0:53:16.945787,10,8704
0:53:16.946154,13,0
0:53:21.748718,10,8448
0:53:21.749084,13,0
0:53:23.338339,16,16384
0:53:28.151403,10,8448
0:53:28.151770,13,0
0:53:29.752258,10,8704
0:53:29.752991,13,0
0:53:31.344444,16,16384
0:53:32.945297,16,16896
0:53:32.954578,10,8704
0:53:32.954945,13,0
0:53:34.547009,16,16640
0:53:34.555191,10,8704
0:53:36.147251,16,16640
0:53:40.960560,10,8704
0:53:40.960930,13,0
0:53:45.752502,16,16896
0:53:45.763493,10,8704
0:53:45.763859,13,0
0:53:47.352749,16,17152
0:53:48.953236,16,16896
0:53:48.966179,13,0
0:53:50.565689,10,8960
0:53:50.566055,13,0
0:53:52.155312,16,17152
0:53:58.559830,16,17664
0:54:0.169841,10,9216
0:54:3.362760,16,17920
0:54:4.973016,10,8960
0:54:4.973382,13,0
0:54:6.575213,10,9216
0:54:6.575580,13,0
0:54:9.777534,10,9472
0:54:9.777900,13,0
0:54:11.367033,16,18432
0:54:12.967278,16,18432
0:54:16.168377,16,19200
0:54:17.781075,10,9472
0:54:17.781441,13,0
0:54:19.381807,10,9472
0:54:19.382296,13,0
0:54:22.584005,10,9472
0:54:22.584372,13,0
0:54:24.174358,16,18944
0:54:25.776068,16,19200
0:54:25.786325,10,9728
0:54:25.786692,13,0
0:54:27.386814,10,9728
0:54:27.387302,13,0
0:54:30.578876,16,19200
0:54:30.590355,13,0
0:54:32.190598,10,9984
0:54:33.779732,16,19456
0:54:35.392796,10,9984
0:54:36.993774,10,10240
0:54:43.384617,16,19968
0:54:44.998047,10,10496
0:54:44.998413,13,0
0:54:48.198536,10,10240
0:54:48.198902,13,0
0:54:51.401222,13,0
0:54:54.602322,10,10496
0:54:54.602810,13,0
0:54:57.805374,10,11008
0:54:57.805862,13,0
0:54:59.394138,16,22272
0:54:59.406715,10,11264
0:54:59.407204,13,0
0:55:0.994994,16,22784
0:55:2.608181,10,11520
0:55:5.797070,16,23296
0:55:5.810134,13,0
0:55:8.999390,16,23296
0:55:9.010867,10,11520
0:55:13.803053,16,23296
0:55:13.814041,10,11520
0:55:13.814529,13,0
0:55:15.403663,16,23552
0:55:17.005129,16,23552
0:55:18.605984,16,23808
0:55:23.421490,10,12288
0:55:23.421978,13,0
0:55:25.021978,10,12032
0:55:25.022467,13,0
0:55:26.609524,16,24320
0:55:26.622833,10,12288
0:55:28.210867,16,24320
0:55:29.810989,16,24320
0:55:29.824421,10,12288
0:55:29.824909,13,0
0:55:31.425518,13,0
0:55:33.012211,16,24832
0:55:33.025642,10,12544
0:55:36.227108,10,13056
0:55:36.227596,13,0
0:55:41.018192,16,25088
0:55:44.231380,10,13056
0:55:44.231991,13,0
0:55:47.435043,13,0
0:55:49.022465,16,25344
0:55:52.223930,16,25856
0:55:52.237362,10,13568
0:55:53.825520,16,25856
0:55:53.839561,13,0
0:55:57.026009,16,25856
0:55:57.039440,10,13568
0:55:57.039928,13,0
0:56:0.228327,16,25856
0:56:3.429792,16,25856
0:56:3.443223,10,13568
0:56:3.443712,13,0
0:56:5.031990,16,25856
0:56:8.234310,16,26368
0:56:11.435776,16,25856
0:56:11.449206,10,13824
0:56:11.449695,13,0
0:56:14.637240,16,25856
0:56:14.651404,10,14080
0:56:14.652015,13,0
0:56:17.838705,16,25856
0:56:17.853601,10,14592
0:56:17.854212,13,0
0:56:22.640781,16,25856
0:56:22.654945,10,14080
0:56:22.655556,13,0
0:56:24.256411,10,14080
0:56:25.843102,16,25600
0:56:25.856533,10,14080
0:56:25.857021,13,0
0:56:29.057631,10,14336
0:56:30.646765,16,25600
0:56:32.247375,16,25856
0:56:32.259953,10,14592
0:56:32.260563,13,0
0:56:33.848961,16,25600
0:56:35.463005,10,14592
0:56:35.463615,13,0
0:56:37.064224,13,0
0:56:41.852505,16,25600
0:56:41.866787,10,14592
0:56:41.867279,13,0
0:56:45.068619,13,0
0:56:48.255188,16,25344
0:56:51.471794,10,14848
0:56:51.472404,13,0
0:56:54.673992,10,14848
0:56:54.674603,13,0
0:56:56.261173,16,25344
0:56:56.274605,10,15104
0:56:56.275215,13,0
0:56:57.875458,10,15104
0:56:59.477657,10,15104
0:56:59.478268,13,0
0:57:2.664957,16,25344
0:57:2.679976,10,15104
0:57:2.680586,13,0
0:57:5.866423,16,25344
0:57:5.882051,13,0
0:57:7.483395,13,0
0:57:12.269109,16,24576
0:57:13.869964,16,24832
0:57:13.885715,10,15360
0:57:13.886325,13,0
0:57:18.687057,10,15104
0:57:18.687668,13,0
0:57:20.289133,13,0
0:57:21.889378,10,15104
0:57:23.489988,10,15360
0:57:23.490599,13,0
0:57:26.678755,16,24320
0:57:28.279366,16,24320
0:57:28.294506,10,15360
0:57:28.295116,13,0
0:57:36.298046,10,15360
0:57:37.883884,16,24320
0:57:37.898903,10,15616
0:57:41.084980,16,24064
0:57:41.100853,10,15872
0:57:41.101463,13,0
0:57:42.702320,13,0
0:57:44.287300,16,24320
0:57:45.888157,16,23808
0:57:45.904030,10,15616
0:57:45.904640,13,0
0:57:49.106838,10,15616
0:57:55.510746,10,15872
0:57:55.511234,13,0
0:57:57.095360,16,23808
0:57:58.696217,16,23808
0:57:58.712090,10,16128
0:57:58.712700,13,0
0:58:1.898413,16,23808
0:58:1.913675,10,15872
0:58:1.914164,13,0
0:58:3.515507,13,0
0:58:8.301221,16,23552
0:58:8.316361,10,16384
0:58:9.917949,10,16384
0:58:13.104884,16,23808
0:58:13.119658,13,0
0:58:14.705739,16,23552
0:58:14.721490,10,16640
0:58:14.722222,13,0
0:58:17.907936,16,23808
0:58:17.923809,10,16896
0:58:17.924419,13,0
0:58:19.525030,13,0
0:58:22.710012,16,23552
0:58:25.911478,16,23808
0:58:25.927351,10,16896
0:58:35.516483,16,24064
0:58:35.533089,10,17408
0:58:35.533821,13,0
0:58:40.336876,10,17408
0:58:40.337486,13,0
0:58:43.539070,10,17408
0:58:46.742001,13,0
0:58:48.324543,16,24064
0:58:54.727474,16,24064
0:58:54.744202,10,17920
0:58:54.744812,13,0
0:58:57.946278,13,0
0:58:59.547009,10,18176
0:58:59.547741,13,0
0:59:4.350672,10,18432
0:59:4.351404,13,0
0:59:5.934921,16,24576
0:59:5.951526,10,18688
0:59:5.952259,13,0
0:59:18.759584,13,0
0:59:23.543468,16,26368
0:59:26.763126,10,19968
0:59:28.346275,16,26368
0:59:28.365324,10,20224
0:59:29.948717,16,26368
0:59:29.966911,13,0
0:59:34.751648,16,26624
0:59:34.769230,10,20224
0:59:34.769840,13,0
0:59:36.352261,16,26880
0:59:37.970695,10,20736
0:59:37.971306,13,0
,,
0:59:42.755188,16,27392
0:59:45.956776,16,27904
0:59:49.157875,16,28160
0:59:50.759586,16,28416
0:59:50.777046,10,21248
0:59:50.777779,13,0
0:59:53.961052,16,28416
1:0:1.985226,10,23296
1:0:3.568498,16,30208
1:0:13.171795,16,30720
1:0:14.791820,10,23808
1:0:14.792552,13,0
1:0:22.778755,16,32000
1:0:24.380098,16,31744
1:0:24.399145,13,0
1:0:26.000000,10,25088
1:0:26.000488,13,0
1:0:30.801344,10,25088
1:0:30.802076,13,0
1:0:37.185837,16,-32768
1:0:38.786690,16,-32256
1:0:38.805862,10,25600
1:0:38.806595,13,0
1:0:42.006958,10,25600
1:0:43.610256,13,0
1:0:48.393284,16,-32000
1:0:48.412331,10,26112
1:0:48.412209,13,0
1:0:50.013798,13,0
1:0:53.196095,16,-31744
1:0:54.797802,16,-31744
1:0:54.815262,10,26368
1:0:54.816116,13,0
1:0:59.618195,10,26624
1:0:59.619049,13,0
1:1:4.401221,16,-30720
1:1:6.021734,10,27136
1:1:6.022589,13,0
1:1:7.603541,16,-30720
1:1:9.224787,10,27392
1:1:12.427106,10,27392
1:1:12.427961,13,0
1:1:14.027717,10,27392
1:1:14.028571,13,0
1:1:15.629426,10,27648
1:1:15.630158,13,0
1:1:20.412455,16,-29696
1:1:22.032845,13,0
1:1:25.232845,10,28160
1:1:26.815384,16,-29696
1:1:26.833700,10,28416
1:1:26.834555,13,0
1:1:28.435165,10,28416
1:1:28.436020,13,0
1:1:31.636631,10,28416
1:1:31.637486,13,0
1:1:33.238827,10,28416
1:1:33.239681,13,0
1:1:34.839684,10,28416
1:1:34.840538,13,0
1:1:36.442001,13,0
1:1:38.021854,16,-28928
1:1:41.244080,10,29440
1:1:41.244812,13,0
1:1:42.844078,10,28928
1:1:42.845055,13,0
1:1:46.046154,13,0
1:1:47.627106,16,-28160
1:1:50.849327,13,0
1:1:52.450794,13,0
1:1:54.029915,16,-27904
1:1:55.630768,16,-27904
1:1:57.254456,13,0
1:2:0.455922,10,29696
1:2:2.034188,16,-27648
1:2:2.057387,13,0
1:2:3.636630,16,-27392
1:2:3.657387,10,29696
1:2:3.658242,13,0
1:2:5.258852,10,30208
1:2:5.259707,13,0
1:2:6.859829,13,0
1:2:8.439561,16,-27392
1:2:10.040171,16,-27392
1:2:14.862515,10,29952
1:2:14.863370,13,0
1:2:16.463980,13,0
1:2:18.064590,10,29952
1:2:21.267033,13,0
1:2:22.846153,16,-27392
1:2:24.469109,10,30208
1:2:26.048229,16,-26880
1:2:26.071428,13,0
1:2:27.649084,16,-27136
1:2:29.273016,13,0
1:2:30.852137,16,-26880
1:2:32.473625,10,30464
1:2:32.474480,13,0
1:2:34.075092,13,0
1:2:35.655067,16,-26880
1:2:37.256409,16,-26624
1:2:38.856655,16,-26880
1:2:40.457264,16,-27136
1:2:43.659462,16,-26624
1:2:45.280830,10,30720
1:2:45.281807,13,0
1:2:46.883396,10,30720
1:2:50.084980,10,30720
1:2:50.086327,13,0
1:2:51.663124,16,-26880
1:2:53.286934,10,30976
1:2:56.488400,10,30976
1:2:59.669109,16,-26880
1:3:1.291209,10,30976
1:3:1.292186,13,0
1:3:4.471306,16,-26880
1:3:6.092552,10,30976
1:3:6.093529,13,0
1:3:10.895726,10,31232
1:3:12.498047,10,30976
1:3:15.700366,10,31232
1:3:17.300978,10,31232
1:3:18.901831,10,31232
1:3:20.480831,16,-26624
1:3:23.683271,16,-26624
1:3:23.703907,10,31488
1:3:26.906227,10,31488
1:3:26.907204,13,0
1:3:28.485958,16,-26368
1:3:31.686813,16,-26624
1:3:33.287422,16,-26624
1:3:34.889011,16,-26624
1:3:34.910622,10,31488
1:3:36.512821,10,31744
1:3:36.513920,13,0
1:3:41.316849,13,0
1:3:44.493286,16,-26368
1:3:46.095604,16,-26368
1:3:46.118805,13,0
1:3:47.696339,16,-26368
1:3:50.921001,10,31744
1:3:55.700855,16,-26368
1:3:57.301464,16,-26368
1:3:58.924664,10,31744
1:3:58.925640,13,0
1:4:0.503663,16,-26368
1:4:0.526252,13,0
1:4:3.704518,16,-26112
1:4:5.330891,13,0
1:4:6.906837,16,-26368
1:4:6.930647,10,31744
1:4:6.931746,13,0
1:4:10.132723,10,-32768
1:4:10.133699,13,0
1:4:11.732845,10,31744
1:4:11.733822,13,0
1:4:13.333455,10,31744
1:4:16.513432,16,-26368
1:4:18.136385,10,31744
1:4:18.137363,13,0
1:4:19.715630,16,-26112
1:4:21.338705,10,31744
1:4:21.339682,13,0
1:4:22.939560,10,32000
1:4:24.540171,10,31744
1:4:29.344810,10,32512
1:4:29.345665,13,0
1:4:30.945543,10,32256
1:4:30.946520,13,0
1:4:32.547131,13,0
1:4:34.121979,16,-26112
1:4:38.926006,16,-25856
1:4:40.527473,16,-26368
1:4:42.151527,13,0
1:4:43.728817,16,-25856
1:4:45.351894,10,32256
1:4:45.352871,13,0
1:4:48.554211,10,32256
1:4:53.333210,16,-26112
1:4:54.959583,10,32512
1:4:54.960682,13,0
1:4:56.534554,16,-25600
1:4:58.136143,16,-25600
1:5:2.963248,10,32512
1:5:2.964225,13,0
1:5:6.165446,10,-32768
1:5:6.166300,13,0
1:5:7.767155,13,0
1:5:9.366789,10,32512
1:5:10.945177,16,-25088
1:5:15.746520,16,-25600
1:5:17.373871,13,0
1:5:18.974482,10,-32768
1:5:20.575092,10,-32768
1:5:26.952503,16,-25600
1:5:30.181074,13,0
1:5:33.357632,16,-25600
1:5:34.981686,10,-32768
1:5:34.982662,13,0
1:5:39.784615,10,-32768
1:5:39.785713,13,0
1:5:41.361172,16,-25344
1:5:42.962761,16,-25344
1:5:47.790844,10,-32512
1:5:54.193405,10,-32512
1:5:55.796215,13,0
1:5:57.371674,16,-25088
1:5:58.972527,16,-25344
1:6:0.599023,13,0
1:6:2.174481,16,-25088
1:6:7.002442,10,-32512
1:6:7.003419,13,0
1:6:10.205617,13,0
1:6:11.806593,13,0
1:6:16.581074,16,-24832
1:6:18.208181,10,-32256
1:6:21.409767,10,-32000
1:6:21.410990,13,0
1:6:22.986568,16,-24576
1:6:27.789377,16,-24576
1:6:27.813431,10,-32256
1:6:29.415262,13,0
1:6:43.796703,16,-24832
1:6:45.424541,10,-32000
1:6:45.425762,13,0
1:6:48.601219,16,-24832
1:6:50.228695,13,0
1:6:53.429058,10,-31744
1:6:55.003906,16,-24320
1:6:58.233456,10,-31744
1:6:59.834309,10,-31744
1:6:59.835529,13,0
1:7:1.435165,10,-31744
1:7:6.209890,16,-24832
1:7:9.440537,13,0
1:7:14.215873,16,-24320
1:7:14.241880,13,0
1:7:17.417337,16,-24320
1:7:23.848475,10,-31744
1:7:28.622345,16,-24320
1:7:31.852015,10,-31488
1:7:31.852747,13,0
1:7:33.425274,16,-24320
1:7:35.026009,16,-24320
1:7:35.055313,13,0
1:7:36.628448,16,-24320
1:7:41.431381,16,-24064
1:7:47.834309,16,-24320
1:7:49.463860,10,-31232
1:7:57.467522,10,-31232
1:7:57.468620,13,0
1:7:59.068863,10,-31232
1:8:5.471917,10,-31232
1:8:15.049573,16,-24320
1:8:19.851892,16,-24320
1:8:19.882174,13,0
1:8:26.255434,16,-24320
1:8:26.285593,13,0
1:8:32.660927,16,-24320
1:8:35.892551,13,0
1:8:39.063614,16,-24320
1:8:45.466667,16,-24320
1:8:50.269596,16,-24064
1:8:53.472649,16,-24320
1:8:53.501221,13,0
1:8:56.702198,10,-30720
1:8:58.275581,16,-24064
1:8:59.876312,16,-24320
1:9:1.505983,10,-30720
1:9:1.507204,13,0
1:9:4.709524,13,0
1:9:11.112210,13,0
1:9:15.884371,16,-24064
1:9:15.914164,10,-30464
1:9:15.915384,13,0
1:9:17.484982,16,-24320
1:9:20.716972,10,-30720
1:9:22.318926,13,0
1:9:23.890354,16,-24064
1:9:33.495361,16,-24320
1:9:36.726742,10,-30464
1:9:43.099632,16,-24320
1:9:43.130768,13,0
1:9:44.702076,16,-24064
1:9:44.731136,10,-30464
1:9:51.105618,16,-24320
1:9:52.707203,16,-24320
1:9:52.737118,10,-30464
1:9:52.738461,13,0
1:9:57.508549,16,-24320
1:9:57.539928,10,-29696
1:9:59.109890,16,-24320
1:10:5.543590,10,-30464
1:10:5.544933,13,0
1:10:7.144200,10,-30464
1:10:8.745910,10,-30464
1:10:10.346520,10,-30208
1:10:21.554701,10,-29696
1:10:21.556044,13,0
1:10:23.123199,16,-24320
1:10:29.526129,16,-24320
1:10:29.559219,13,0
1:10:32.728451,16,-24320
1:10:40.765079,10,-30208
1:10:51.939560,16,-24064
1:10:55.140781,16,-24320
1:10:55.173016,10,-30208
1:11:7.982173,10,-29952
1:11:12.752014,16,-23808
1:11:17.588522,13,0
15,,
1:11:20.787790,10,-29952
1:11:27.160685,16,-23552
1:11:27.192797,13,0
1:11:33.596703,10,-29696
1:11:33.598167,13,0
1:11:44.804028,13,0
1:11:51.206104,10,-29696
1:11:57.578510,16,-23552
1:11:59.178997,16,-23296
1:11:59.212212,10,-29696
1:12:3.981441,16,-23552
1:12:4.015751,13,0
1:12:12.017827,10,-29696
1:12:13.619536,10,-29696
1:12:13.621001,13,0
1:12:26.395239,16,-23296
1:12:29.630648,13,0
1:12:31.196581,16,-23296
1:12:34.433456,13,0
1:12:35.999023,16,-23296
1:12:37.634312,10,-29696
1:12:40.837242,13,0
1:12:44.004761,16,-23296
1:12:44.038582,10,-29696
1:12:45.605618,16,-23296
1:12:45.640293,10,-29696
1:12:50.444687,13,0
1:13:0.012698,16,-23296
1:13:0.046764,10,-29696
1:13:0.048107,13,0
1:13:1.647497,10,-29696
1:13:6.416483,16,-23296
1:13:8.017094,16,-23296
1:13:9.619536,16,-23296
1:13:11.254945,10,-29696
1:13:14.422466,16,-23296
1:13:16.023077,16,-23296
1:13:20.859341,10,-29440
1:13:30.465202,10,-29440
1:13:30.466667,13,0
1:13:32.068985,13,0
,14,
1:13:33.631989,16,-23040
1:13:35.269718,10,-29440
1:13:35.271183,13,0
