0:0:10.24444,10,0.02505
0:0:10.25250,11,0.10139
0:0:10.26044,12,0.02976
0:0:10.30049,10,0.02461
0:0:10.30842,11,0.101
0:0:10.31648,12,-0.01373
0:0:10.32442,0,74.99084
0:0:10.35653,10,0.02357
0:0:10.36447,11,0.10213
0:0:10.37253,12,-0.22202
0:0:10.41245,10,0.0256
0:0:10.42051,11,0.10075
0:0:10.42845,12,-0.16709
0:0:10.43639,0,-0.22888
0:0:10.46850,10,0.02378
0:0:10.47656,11,0.10188
0:0:10.48449,12,-0.01373
0:0:10.52454,10,0.03302
0:0:10.53248,11,0.09906
0:0:10.54054,12,-3.74456
0:0:10.58046,10,0.03321
0:0:10.58852,11,0.09916
0:0:10.59634,12,-0.00687
0:0:10.63651,10,0.02994
0:0:10.64457,11,0.09937
0:0:10.65250,12,0
0:0:10.69255,10,0.02971
0:0:10.70049,11,0.09869
0:0:10.70855,12,-0.00687
0:0:10.74860,10,0.02906
0:0:10.75653,11,0.09949
0:0:10.76459,12,-0.0206
0:0:10.80452,10,0.02826
0:0:10.81258,11,0.10051
0:0:10.82051,12,-3.6759
0:0:10.82857,0,-74.27673
0:0:10.86056,10,0.02974
0:0:10.86862,11,0.10084
0:0:10.87656,12,-0.01373
0:0:10.91661,10,0.02522
0:0:10.92454,11,0.10203
0:0:10.93260,12,-0.02747
0:0:10.97265,10,0.02445
0:0:10.98059,11,0.10111
0:0:10.98864,12,-3.74914
0:0:10.99658,0,-69.43359
0:0:11.02833,10,0.02467
0:0:11.03639,11,0.10141
0:0:11.04432,12,-0.23346
0:0:11.08437,10,0.02429
0:0:11.09243,11,0.1028
0:0:11.10037,12,-0.03204
0:0:11.14042,10,0.0249
0:0:11.14835,11,0.10146
0:0:11.15641,12,-2.4033
0:0:11.19634,10,0.02537
0:0:11.20440,11,0.10166
0:0:11.21245,12,-2.35752
0:0:11.25238,10,0.0254
0:0:11.26044,11,0.10082
0:0:11.26838,12,-0.01373
0:0:11.30842,10,0.02554
0:0:11.31636,11,0.10147
0:0:11.32442,12,0
0:0:11.36447,10,0.02562
0:0:11.37241,11,0.10087
0:0:11.38046,12,-2.4033
0:0:11.38840,0,74.99084
0:0:11.42039,10,0.02499
0:0:11.42845,11,0.10075
0:0:11.43639,12,-2.36439
0:0:11.47643,10,0.02605
0:0:11.48449,11,0.10112
0:0:11.49243,12,-0.02747
0:0:11.53248,10,0.02574
0:0:11.54041,11,0.1023
0:0:11.54847,12,-0.0206
0:0:11.58852,10,0.02619
0:0:11.59646,11,0.10141
0:0:11.60452,12,-0.0206
0:0:11.64444,10,0.02534
0:0:11.65250,11,0.10116
0:0:11.66044,12,-0.02747
0:0:11.70049,10,0.02537
0:0:11.70855,11,0.10167
0:0:11.71648,12,-0.01373
0:0:11.75653,10,0.02448
0:0:11.76447,11,0.10148
0:0:11.77253,12,-0.01373
0:0:11.78046,0,74.99084
0:0:11.81245,10,0.02601
0:0:11.82051,11,0.10118
0:0:11.82857,12,-2.4033
0:0:11.86850,10,0.02538
0:0:11.87656,11,0.10146
0:0:11.88449,12,-2.37583
0:0:11.92454,10,0.02538
0:0:11.93248,11,0.10125
0:0:11.94054,12,-0.16022
0:0:11.98059,10,0.02612
0:0:11.98852,11,0.1018
0:0:11.99658,12,-3.72168
0:0:12.03626,10,0.02583
0:0:12.04432,11,0.1014
0:0:12.05226,12,-3.74914
0:0:12.06032,0,-65.63416
0:0:12.09231,10,0.02483
0:0:12.10037,11,0.10067
0:0:12.10830,12,-0.02747
0:0:12.14835,10,0.03785
0:0:12.15629,11,0.09434
0:0:12.16435,12,-0.0206
0:0:12.20440,10,0.03636
0:0:12.21233,11,0.0954
0:0:12.22039,12,-0.0206
0:0:12.26032,10,0.03501
0:0:12.26838,11,0.09622
0:0:12.27631,12,-0.0206
0:0:12.31636,10,0.03616
0:0:12.32442,11,0.09726
0:0:12.33236,12,-0.01373
0:0:12.37241,10,0.03615
0:0:12.38034,11,0.09592
0:0:12.38840,12,-0.00687
0:0:12.42845,10,0.0348
0:0:12.43639,11,0.09718
0:0:12.44444,12,-2.55894
0:0:12.48437,10,0.03341
0:0:12.49243,11,0.09846
0:0:12.50037,12,-0.02747
0:0:12.54041,10,0.02607
0:0:12.54835,11,0.10111
0:0:12.55641,12,-0.03204
0:0:12.59646,10,0.02498
